School Name	Address	lat	long	rank
Bismarck High School	11636 HWY 84 BISMARCK AR 71929 	34.316126	-93.1717982	1957
Mccrory High School	509 NORTH JACKSON ST MCCRORY AR 72101 	35.4065297	-91.088269	1958
Beaver High	195 EAST CENTER BEAVER UT 84713 	38.2742386	-112.6378606	1959
Western Boone Jr-​Sr High School	1205 NORTH SR 75 THORNTOWN IN 46071 	40.057381	-86.619751	1960
Jessieville High School	7900 NORTH HWY 7 JESSIEVILLE AR 71949 	34.7004331	-93.062773	1961
Buena High	5670 TELEGRAPH RD VENTURA CA 93003 	34.2774878	-119.2176305	1962
Waterville Senior High School	1 BROOKLYN AVE WATERVILLE ME 04901 	44.5507734	-69.6420888	1963
Skidmore-​Tynan	HWY 181 SKIDMORE TX 78389 	28.218794	-97.6482145	1964
Prosser Career Academy High School	2148 NORTH LONG AVE CHICAGO IL 60639 	41.920236	-87.7609555	1965
West Lincoln High	172 SHOAL RD LINCOLNTON NC 28092 	35.485337	-81.389974	1966
Granite Falls High School	1401 100TH ST NE GRANITE FALLS WA 98252 	48.0879673	-121.9871597	1967
Patapsco High & Center For Arts	8100 WISE AVE BALTIMORE MD 21222 	39.2648369	-76.4899216	1968
Wawasee High School	1 WARRIOR PATH BLDG 1 SYRACUSE IN 46567 	41.417771	-85.7588339	1969
Dale High School	300 SMITH AVE DALE OK 74851 	35.38668	-97.044314	1970
Craig County High	HWY 615 NEW CASTLE VA 24127 	37.5467006	-80.0574679	1971
Kiowa High School	525 COMANCHE ST KIOWA CO 80117 	39.3466446	-104.4610321	1972
Brevard High	747 COUNTRY CLUB RD BREVARD NC 28712 	35.2175625	-82.7354038	1973
Caledonia-​Mumford High School	99 NORTH ST CALEDONIA NY 14423 	42.983482	-77.853664	1974
Pilot Point High School	1300 NORTH WASHINGTON PILOT POINT TX 76258 	33.4091901	-96.9492486	1975
Wausaukee High	N11941 US HWY 141 WAUSAUKEE WI 54177 	45.3904674	-87.9634083	1976
Jasper High School	600 SCHOOL ST JASPER AR 72641 	35.1925641	-90.1943648	1977
School For Creat & Perf Arts High School	108 WEST CENTRAL PARKWAY CINCINNATI OH 45202 	39.1074157	-84.5168444	1978
Cypress Lakes H	5750 GREENHOUSE RD KATY TX 77449 	29.853239	-95.7050579	1979
Parker High	3125 MINERAL POINT AVE JANESVILLE WI 53548 	42.685984	-89.063416	1980
Blackman High School	3956 BLAZE DR MURFREESBORO TN 37128 	35.859039	-86.474445	1981
Southridge High School	3320 SOUTH UNION LOOP KENNEWICK WA 99338 	46.1792081	-119.1949549	1982
Winslow High School	20 DANIELSON ST WINSLOW ME 04901 	44.551704	-69.616962	1983
Brawley High	480 NORTH IMPERIAL AVE BRAWLEY CA 92227 	32.9828415	-115.5349341	1984
North Port High School	6400 WEST PRICE BLVD NORTH PORT FL 34286 	27.053707	-82.0897557	1985
Morro Bay High School	235 ATASCADERO RD MORRO BAY CA 93442 	35.3824657	-120.8588171	1986
Tippecanoe High School	615 EAST KESSLER COWLESVILLE R TIPP CITY OH 45371 	39.9830183	-84.1890285	1987
Colfax High	24995 BEN TAYLOR RD COLFAX CA 95713 	39.107328	-120.965271	1988
Mountain View Senior High School	2755 NE 27TH ST BEND OR 97701 	44.0767499	-121.266172	1989
Lodi High	3 PACIFIC AVE LODI CA 95242 	38.1341613	-121.290491	1990
Fordson High School	13800 FORD RD DEARBORN MI 48126 	42.3295521	-83.1786924	1991
Sault Area High School	904 MARQUETTE AVE SAULT SAINTE MARIE MI 49783 	46.4808582	-84.3394939	1992
Parkville High & Center For Math/​Science	2600 PUTTY HILL AVE BALTIMORE MD 21234 	39.387551	-76.538707	1993
Murphy High School	100 SOUTH CARLEN ST MOBILE AL 36606 	30.6830966	-88.0847545	1994
Bixby High School	601 SOUTH RIVERVIEW DR BIXBY OK 74008 	35.934935	-95.874322	1995
Goshen High School	401 LINCOLNWAY EAST GOSHEN IN 46526 	41.580942	-85.822599	1996
Bedford Academy High School	1119 BEDFORD AVE BROOKLYN NY 11217 	40.685361	-73.954213	1997
Peter Johansen High	641 NORSEMAN DR MODESTO CA 95357 	37.6491399	-120.9193819	1998
Paris High School	2000 EAST WOOD ST PARIS AR 72855 	35.2993685	-93.703981	1999
Mastery Charter School -​ Thomas Campus	927 JOHNSTON ST PHILADELPHIA PA 19148 	39.9144501	-75.1634165	2000
Hemet High School	41701 STETSON AVE HEMET CA 92544 	33.7288552	-116.9337577	2001
Cusick Jr Sr High School	305 MONUMENTAL WAY CUSICK WA 99119 	48.3372485	-117.2970959	2002
Penn Trafford High School	3381 ROUTE 130 HARRISON CITY PA 15636 	40.354178	-79.655614	2003
Northview High School	4451 HUNSBERGER AVE NE GRAND RAPIDS MI 49525 	43.0437012	-85.6194792	2004
Rio Rico High School	590 NORTH CAMINO GALINDO RIO RICO AZ 85648 	31.5048133	-111.018708	2005
Liberal Sr High	1611 WEST 2ND LIBERAL KS 67901 	37.0396821	-100.9419837	2006
New Philadelphia High School	343 RAY AVE NW NEW PHILADELPHIA OH 44663 	40.494221	-81.449475	2007
Eastern Alamance High	4040 MEBANE ROGERS MEBANE NC 27302 	36.1135792	-79.3039539	2008
Polaris K-​12 School	6200 ASHWOOD ST ANCHORAGE AK 99507 	61.164612	-149.853937	2009
Okarche High School	205 NORTH 4TH OKARCHE OK 73762 	35.7270268	-97.9782867	2010
Watervliet Senior High School	450 EAST SAINT JOSEPH ST WATERVLIET MI 49098 	42.1879202	-86.2536786	2011
Paradise Senior High	5911 MAXWELL DR PARADISE CA 95969 	39.7619291	-121.61242	2012
James Madison High School	3787 BEDFORD AVE BROOKLYN NY 11229 	40.609847	-73.9482073	2013
Logan High	1500 RANGER DR LA CROSSE WI 54603 	43.8456895	-91.2320797	2014
Mt Abram Regional High School	1513 SALEM RD SALEM ME 04983 	44.909769	-70.2396195	2015
Southeastern  Sr. High School	195 EAST JAMESTOWN ST SOUTH CHARLESTON OH 45368 	39.8252	-83.632226	2016
James C. Enochs High	3201 SYLVAN AVE MODESTO CA 95355 	37.6891778	-120.9349125	2017
Powhatan High	1800 JUDES FERRY RD POWHATAN VA 23139 	37.5206527	-77.8001225	2018
Delton-​Kellogg High School	10425 PANTHER PRIDE DELTON MI 49046 	42.5019663	-85.4152767	2019
Lee High School	1400 JACKSON KELLER RD SAN ANTONIO TX 78213 	29.506417	-98.515554	2020
Grantsburg High	480 EAST JAMES AVE GRANTSBURG WI 54840 	45.7746055	-92.6732228	2021
Shenango Area Junior Senior High School	2550 ELLWOOD RD NEW CASTLE PA 16101 	40.9713329	-80.3138294	2022
Webster Groves High	100 SELMA AVE ST LOUIS MO 63119 	38.58985	-90.3480674	2023
Pelham Preparatory Academy	925 ASTOR AVE BRONX NY 10469 	40.85964	-73.8607428	2024
Hutchinson Central Technical High School	256 SOUTH ELMWOOD AVE BUFFALO NY 14201 	42.8919874	-78.8779974	2025
Saunders Trades & Technical High School	183 PALMER RD YONKERS NY 10701 	40.94254	-73.8700568	2026
Sioux Central High	4440 U.S. HWY 71 SIOUX RAPIDS IA 50585 	42.8717032	-95.1510417	2027
Kings Mountain High	500 PHIFER RD KINGS MOUNTA NC 28086 	35.233132	-81.372212	2028
Anthony Wayne High School	5967 FINZEL RD WHITEHOUSE OH 43571 	41.5325032	-83.7797374	2029
Lufkin High School	309 MEDFORD DR LUFKIN TX 75901 	31.3387512	-94.6908541	2030
Manchester Jr-​Sr High School	1 SQUIRE DR N MANCHESTER IN 46962 	43.2062151	-73.0582598	2031
Tulare Union High	755 EAST TULARE AVE TULARE CA 93274 	36.2089311	-119.3388157	2032
Columbia Central High School	11775 HEWITT RD BROOKLYN MI 49230 	42.09175	-84.281446	2033
Vergennes Union High School	50 MONKTON RD VERGENNES VT 05491 	44.170219	-73.242821	2034
Shadle Park High School	4327 NORTH ASH ST SPOKANE WA 99205 	47.698935	-117.437168	2035
Aldine High School	11101 AIRLINE DR HOUSTON TX 77037 	29.9161543	-95.4055126	2036
Cleburne County High School	520 EVANS BRIDGE RD HEFLIN AL 36264 	33.6495809	-85.5710839	2037
Greenwood High	306 WEST CENTRAL AVE GREENWOOD WI 54437 	44.7649688	-90.5997352	2038
Republic Senior High School	30306 HWY 20 EAST REPUBLIC WA 99166 	48.6500879	-118.7131846	2039
Foresthill High	23319 FORESTHILL RD FORESTHILL CA 95631 	39.0145037	-120.8375257	2040
Galesburg High School	1135 WEST FREMONT ST GALESBURG IL 61401 	40.9625386	-90.3884689	2041
North Monterey Co High	13990 CASTROVILLE BLVD CASTROVILLE CA 95012 	36.7963928	-121.7247101	2042
Fairmont High	900 JOHNSON ST FAIRMONT MN 56031 	43.6376157	-94.4482484	2043
Casa Grande Union High School	2730 NORTH TREKELL RD CASA GRANDE AZ 85222 	32.9050774	-111.7400245	2044
La Quinta High School	79255 WESTWARD HO DR LA QUINTA CA 92253 	33.7141	-116.2793966	2045
Clint High School	12625 ALAMEDA AVE CLINT TX 79836 	31.5926878	-106.2374402	2046
De Kalb High School	1515 SOUTH 4TH ST DEKALB IL 60115 	41.9123935	-88.7550145	2047
Gainesville High School	830 CENTURY PLACE GAINESVILLE GA 30501 	34.304676	-83.845594	2048
Frontier High	6401 ALLEN RD BAKERSFIELD CA 93314 	35.3978256	-119.1456467	2049
Katella High	2200 EAST WAGNER AVE ANAHEIM CA 92806 	33.8248489	-117.885136	2050
Mentor High School	6477 CENTER ST MENTOR OH 44060 	41.6960519	-81.3374519	2051
Gregory-​Portlan	4601 WILDCAT DR PORTLAND TX 78374 	27.9022233	-97.3227035	2052
Martin Luther King Middle College	19535 EAST 46TH AVE DENVER CO 80249 	39.780845	-104.76109	2053
Boulder Creek High School	40404 NORTH GAVILAN PEAK PARKW ANTHEM AZ 85086 	33.8530251	-112.1398973	2054
Cushing School	1 BEARKAT DR CUSHING TX 75760 	31.8194926	-94.8366193	2055
Dr Susan S Mckinney Secondary School Of The Arts	101 PARK AVE BROOKLYN NY 11205 	40.6963522	-73.9759357	2056
Nikiski Middle/​Senior High School	52275 EDUCATION DR NIKISKI AK 99635 	60.735776	-151.293589	2057
Elizabethtown High School	620 NORTH MULBERRY ST ELIZABETHTOWN KY 42701 	37.7047497	-85.8524168	2058
Itineris Early College High	9301 SOUTH WIGHTS FORT RD WEST JORDAN UT 84088 	40.5849614	-111.97394	2059
Trimble Technic	1003 WEST CANNON ST FORT WORTH TX 76104 	32.735745	-97.336352	2060
Allatoona High School	3300 DALLAS ACWORTH HWY NW ACWORTH GA 30101 	34.0378484	-84.7363026	2061
Cathedral City High	69250 DINAH SHORE DR CATHEDRAL CITY CA 92234 	33.8015278	-116.4533813	2062
Pulaski High	1040 SOUTH SAINT AUGUSTINE ST PULASKI WI 54162 	44.6629075	-88.2427209	2063
West Henderson High	3600 HAYWOOD RD HENDERSONVIL NC 28791 	35.366202	-82.515126	2064
Indianola High School	1304 EAST 1ST INDIANOLA IA 50125 	41.3590926	-93.5451197	2065
West Geauga High School	13401 CHILLICOTHE RD CHESTERLAND OH 44026 	41.50293	-81.337346	2066
Wyoming Area Secondary Center	20 MEMORIAL ST EXETER PA 18643 	41.3236924	-75.809737	2067
Lincolnton High	803 NORTH ASPEN ST LINCOLNTON NC 28092 	35.47962	-81.260353	2068
Technology High School	187 BROADWAY NEWARK NJ 07102 	40.7579722	-74.1693456	2069
Etiwanda High	13500 VICTORIA AVE ETIWANDA CA 91739 	34.1283386	-117.5111235	2070
Batavia High School	260 STATE ST BATAVIA NY 14020 	43.0102323	-78.1815803	2071
Northeastern High School	7295 NORTH US 27 FOUNTAIN CITY IN 47341 	39.959979	-84.9190774	2072
Barbers Hill H	9600 EAGLE DR MONT BELVIEU TX 77580 	29.8417899	-94.8540632	2073
Marcus Whitman High School	4100 BALDWIN RD RUSHVILLE NY 14544 	42.7787714	-77.2191238	2074
Lordsburg High	501 WEST FOURTH ST LORDSBURG NM 88045 	32.3493151	-108.7144291	2075
University Senior High	11800 TEXAS AVE LOS ANGELES CA 90025 	34.045073	-118.459345	2076
Clear Lake High School	350 LANGE ST LAKEPORT CA 95453 	39.0592852	-122.9159972	2077
North Wood High School	2101 NORTH MAIN ST NAPPANEE IN 46550 			2078
Fort Scott Sr High	1005 SOUTH MAIN FORT SCOTT KS 66701 	37.8290714	-94.7061422	2079
Concord High School	170 WARREN ST CONCORD NH 03301 	43.200461	-71.550945	2080
Bayside High School	1901 DEGROODT RD SW PALM BAY FL 32908 	27.9510412	-80.6761972	2081
Centennial High	8601 HAGEMAN RD BAKERSFIELD CA 93312 	35.3986419	-119.0990532	2082
Patrick Henry High	31437 HILLMAN HWY GLADE SPRING VA 24340 	36.7752074	-81.8151613	2083
Memorial High School	5501 PARK AVE WEST NEW YORK NJ 07093 	40.783361	-74.012465	2084
Gilbert High School	103 MATHEWS DR GILBERT IA 50105 	42.1077547	-93.6358679	2085
Tawas Area High School	255 WEST M 55 TAWAS CITY MI 48763 	44.2792414	-83.5344412	2086
Norwich High School	49 MIDLAND DR NORWICH NY 13815 	42.5298342	-75.5147623	2087
Pelahatchie Attendance Center	213 BROOKS ST PELAHATCHIE MS 39145 	32.3155453	-89.7990903	2088
Coronado High School	1590 WEST FILLMORE ST COLORADO SPRINGS CO 80904 	38.872971	-104.85758	2089
Ephrata Senior High School	803 OAK BLVD EPHRATA PA 17522 	40.1800947	-76.1911565	2090
Moc-​Floyd Valley High School	615 8TH ST SE ORANGE CITY IA 51041 	42.9975313	-96.0502457	2091
Spalding High School	433 WILSON RD GRIFFIN GA 30224 	33.225879	-84.230968	2092
Clarksville High School	1703 CLARK RD CLARKSVILLE AR 72830 	35.4616825	-93.4844592	2093
Sussex Central Senior High School	26026 PATRIOTS WAY GEORGETOWN DE 19947 	38.627818	-75.326186	2094
Alta Loma High	8880 BASELINE RD ALTA LOMA CA 91701 	34.1222108	-117.6122746	2095
Maize Sr High	11600 WEST 45TH ST NORTH MAIZE KS 67101 	37.76946	-97.476461	2096
Hallsville High School	1 BOBCAT LN HALLSVILLE TX 75650 	32.4888887	-94.5724033	2097
Francis Howell North High	2549 HACKMANN RD ST CHARLES MO 63303 	38.762743	-90.559881	2098
The Celia Cruz Bronx High School of Music	2780 RESERVOIR AVE BRONX NY 10468 	40.8708801	-73.8977529	2099
Davison High School	1250 NORTH OAK RD DAVISON MI 48423 	43.0246543	-83.5035116	2100
Axtell High School	308 OTTAWA AXTELL TX 76624 	31.659452	-96.973193	2101
Cass Technical High School	2501 2ND AVE DETROIT MI 48201 	42.3372126	-83.0604902	2102
Auburndale High	10629 NORTH RD AUBURNDALE WI 54412 	44.632227	-90.006514	2103
Louisburg High	202 AQUATIC DR LOUISBURG KS 66053 	38.6195363	-94.6640031	2104
Thomas Jefferson High School	1243 20TH ST SW CEDAR RAPIDS IA 52404 	41.965818	-91.698704	2105
Siloam Springs High School	1500 WEST JEFFERSON SILOAM SPRINGS AR 72761 	36.180081	-94.5568119	2106
Unioto High School	14193 PLEASANT VALLEY RD CHILLICOTHE OH 45601 	39.3650974	-83.0141703	2107
Lake Weir High School	10351 SE MARICAMP RD OCALA FL 34472 	29.078562	-81.977758	2108
Greenport High School	720 FRONT ST GREENPORT NY 11944 			2109
Fred C. Beyer High School	1717 SYLVAN AVE MODESTO CA 95355 	37.6908546	-120.9664076	2110
Searcy High School	301 NORTH ELLA SEARCY AR 72143 	35.2508882	-91.7578171	2111
Renaissance High School For Musical Theater And Te	3000 EAST TREMONT AVE BRONX NY 10461 	40.839987	-73.837977	2112
Cookeville High School	2335 NORTH WASHINGTON AV COOKEVILLE TN 38501 	36.1921302	-85.4923203	2113
Hamburg High School	1119 SOUTH MAIN ST HAMBURG AR 71646 	33.208241	-91.7981123	2114
Hillsboro High	777 SCHOOL RD HILLSBORO WI 54634 	43.6540618	-90.3514587	2115
Louisiana School For Math Science & The	715 UNIVERSITY PARKWAY NATCHITOCHES LA 71457 	31.7528231	-93.0959399	2116
Greenville Junior/​Senior High	117 GRAND ST GREENVILLE CA 95947 	40.1395985	-120.9458371	2117
Star International Academy	24425 HASS ST DEARBORN HEIGHTS MI 48127 	42.332414	-83.279096	2118
Manistee High School	525 12TH ST MANISTEE MI 49660 	44.2341577	-86.3330476	2119
Roswell High	500 WEST HOBBS ST ROSWELL NM 88201 	33.3725025	-104.5278699	2120
Valley Senior High School	703 STEVENSON BLVD NEW KENSINGTON PA 15068 	40.5619059	-79.7553616	2121
Frederick Fraize High School	301 POPLAR ST CLOVERPORT KY 40111 	37.834529	-86.632654	2122
St Henry High School	391 EAST COLUMBUS ST SAINT HENRY OH 45883 	40.4158747	-84.6353054	2123
Deer High School	HWY 16 DEER AR 72628 	35.8347848	-93.300368	2124
East Dubuque High School	200 PARKLANE DR EAST DUBUQUE IL 61025 	42.4970641	-90.6259636	2125
Lomega High School	RT. 1  46 OMEGA OK 73764 	35.8700537	-98.1973432	2126
Lipan High School	211 NORTH KICKAPOO LIPAN TX 76462 	32.520788	-98.047391	2127
Southwest High	2001 OCOTILLO DR EL CENTRO CA 92243 	32.777355	-115.5795783	2128
Rialto High	595 SOUTH EUCALYPTUS AVE RIALTO CA 92376 	34.0909004	-117.3572202	2129
Canton High School	1110 WEST HWY 243 CANTON TX 75103 	32.5439032	-95.8863531	2130
Bellflower High	15301 SOUTH MCNAB AVE BELLFLOWER CA 90706 	33.892819	-118.114737	2131
Carnahan School of the Future	4041 SOUTH BROADWAY ST LOUIS MO 63118 	38.5809817	-90.2282731	2132
Farmersville High School	631 EAST WALNUT AVE FARMERSVILLE CA 93223 	36.3104961	-119.2003233	2133
Northern Garrett High School	86 PRIDE PARKWAY ACCIDENT MD 21520 	39.664732	-79.2974013	2134
Faribault Senior High	330 9TH AVE SW FARIBAULT MN 55021 	44.285343	-93.285017	2135
Pleasant Grove High School	9531 BOND RD ELK GROVE CA 95624 	38.427328	-121.3422049	2136
Gunter High School	1102 NORTH 8TH ST GUNTER TX 75058 	33.4566194	-96.7400229	2137
Fort Plain Junior-​Senior High School	1 WEST ST FORT PLAIN NY 13339 	42.9308029	-74.6295023	2138
Lawton Junior-​Senior High School	100 TARA WAY LAWTON IA 51030 	42.4790622	-96.1748002	2139
Glacier High School	375 WOLFPACK WAY KALISPELL MT 59901 	48.2386026	-114.3447418	2140
Hamilton High	57430 MITCHELL RD ANZA CA 92539 	33.5698326	-116.6598153	2141
Floresville High School	1813 TIGER LN FLORESVILLE TX 78114 	29.146815	-98.152405	2142
Springfield High School	11335 YOUNGSTOWN PITTSBURGH RD NEW MIDDLETOWN OH 44442 	40.955538	-80.546953	2143
Perry Central Jr-​Sr High School	18677 OLD SR 37 LEOPOLD IN 47551 	38.1113972	-86.602189	2144
Schley Middle High School	U.S. HWY 19 SOUTH ELLAVILLE GA 31806 	32.2428762	-84.3088558	2145
Forest Grove High School	1401 NICHOLS LN FOREST GROVE OR 97116 	45.5353763	-123.1207741	2146
Webster High	7564 ALDER ST WEST WEBSTER WI 54893 	45.874338	-92.3698101	2147
Olympia High School	7832 NORTH 100 EAST RD STANFORD IL 61774 	40.3956751	-89.2459961	2148
Pettisville High School	232 SUMMIT ST PETTISVILLE OH 43553 	41.5297685	-84.2267919	2149
Luverne Senior High	709 NORTH KNISS LUVERNE MN 56156 	43.660311	-96.2127341	2150
Nooksack Valley High School	3326 EAST BADGER RD EVERSON WA 98247 	48.964089	-122.307873	2151
Sahuaro High School	545 NORTH CAMINO SECO TUCSON AZ 85710 	32.226394	-110.809067	2152
Paramount High	14429 SOUTH DOWNEY AVE PARAMOUNT CA 90723 	33.9024257	-118.1515327	2153
Bad Axe High School	200 NORTH BARRIE RD BAD AXE MI 48413 	43.8108291	-83.021046	2154
Woodridge High School	4440 QUICK RD PENINSULA OH 44264 	41.192299	-81.5129709	2155
Sports & Med Science	275 ASYLUM ST HARTFORD CT 06103 	41.7674214	-72.678299	2156
Prescott High School	1050 NORTH RUTH ST PRESCOTT AZ 86301 	34.5609613	-112.4768126	2157
Sanderson High	5500 DIXON DR RALEIGH NC 27609 	35.861061	-78.646573	2158
Linden High	18527 EAST FRONT ST LINDEN CA 95236 	38.0212995	-121.0890428	2159
Eagle Valley High School	641 VALLEY RD GYPSUM CO 81637 	39.6441614	-106.9490855	2160
Sandra Day O'Connor High School	25250 NORTH 35TH AVE GLENDALE AZ 85310 	33.717254	-112.136518	2161
East Henderson High	110 OLD UPWARD RD EAST FLAT RO NC 28726 	35.297649	-82.423742	2162
Lancaster High School	1312 GRANVILLE PK LANCASTER OH 43130 	39.7320895	-82.5909252	2163
Wabasso Secondary	1333 MAY ST WABASSO MN 56293 	44.405072	-95.2554057	2164
Houlton High School	7 BIRD ST HOULTON ME 04730 	46.1282778	-67.8279413	2165
Oakridge High School	47997 WEST 1ST ST OAKRIDGE OR 97463 	43.7486356	-122.4688715	2166
Chicago Military Academy High School	3519 SOUTH GILES AVE CHICAGO IL 60653 	41.830361	-87.6191946	2167
Surry Central High	716 SOUTH MAIN ST DOBSON NC 27017 	36.381865	-80.714822	2168
Oakville Sr. High	5557 MILBURN RD ST LOUIS MO 63129 	38.472751	-90.322267	2169
Amarillo High School	4225 DANBURY AMARILLO TX 79109 	35.166223	-101.904421	2170
West Jefferson High School	1 ROUGHRIDER DR WEST JEFFERSON OH 43162 	39.932832	-83.275735	2171
Robert L. Patton High School	701 ENOLA RD MORGANTON NC 28655 	35.701655	-81.669386	2172
Francis Howell High	7001 HWY 94 SOUTH ST CHARLES MO 63304 	38.7012091	-90.7138251	2173
Foothill High	9733 DESCHUTES RD PALO CEDRO CA 96073 	40.569075	-122.232377	2174
Gaylord High School/​Voc. Bldg.	90 LIVINGSTON BLVD GAYLORD MI 49735 	45.0459523	-84.668883	2175
Caro High School	301 NORTH HOOPER ST CARO MI 48723 	43.4919335	-83.4070964	2176
William J. (Pete) Knight High	37423 70TH ST EAST PALMDALE CA 93552 	34.564208	-118.005459	2177
East Rowan High	175 ST LUKE'S CHURCH RD SALISBURY NC 28146 	35.594123	-80.423806	2178
Macarthur High School	4400 ALDINE MAILROUTE HOUSTON TX 77039 	29.9024485	-95.3287328	2179
Fruitland High School	501 IOWA AVE FRUITLAND ID 83619 	44.0059982	-116.9183076	2180
North Crawford High	47050 COUNTY RD X SOLDIERS GROVE WI 54655 	43.358132	-90.8060013	2181
Belle Plaine Jr/​Sr High School	610 13TH AVE SOUTH BELLE PLAINE IA 52208 	41.888927	-92.270923	2182
Brookville High	100 LAXTON RD LYNCHBURG VA 24502 	37.3465404	-79.2351706	2183
Brookville Junior Senior High School	96 JENKS ST BROOKVILLE PA 15825 	41.17355	-79.087269	2184
Jenkintown Middle/​High School	WEST AND HIGHLANDS AVES JENKINTOWN PA 19046 	40.0961224	-75.133664	2185
Davie County High	1200 SALISBURY RD MOCKSVILLE NC 27028 	35.872861	-80.551962	2186
Brown County High School	235 SOUTH SCHOOLHOUSE LN NASHVILLE IN 47448 	39.2048496	-86.2448899	2187
Johnson High School	3305 POPLAR SPRINGS RD GAINESVILLE GA 30507 	34.221093	-83.860798	2188
Apollo High School	8045 NORTH 47TH AVE GLENDALE AZ 85302 	33.555603	-112.158302	2189
N Garland High School	2109 WEST BUCKINGHAM RD GARLAND TX 75042 	32.93226	-96.659143	2190
Bradford Area High School	81 INTERSTATE PARKWAY BRADFORD PA 16701 	41.9591871	-78.6588708	2191
